YEAR,MO,DY,ALLSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,T2M,T2MDEW,T2M_MAX,T2M_MIN,TS,WS10M,WD10M,WS50M,WD50M,PS,PRECTOTCORR,RH2M
1983,5,14,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.02,7.98,32.31,17.41,24.94,4.7,175.06,6.31,176.0,96.69,0.0,39.06
1983,5,15,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.98,9.9,27.84,15.39,21.8,4.35,118.06,6.01,119.12,96.33,0.07,52.31
1983,5,16,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.62,8.64,26.63,13.15,21.3,7.08,81.56,9.05,36.12,96.52,0.0,51.94
1983,5,17,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.27,4.98,28.93,12.0,22.26,4.43,126.12,6.02,124.25,97.04,0.0,41.94
1983,5,18,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.54,4.83,31.62,13.69,24.59,2.42,187.06,3.45,184.31,97.14,0.0,34.81
1983,5,19,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.64,3.14,33.84,15.63,25.58,4.4,213.88,6.4,214.56,96.87,0.0,28.12
1983,5,20,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.62,3.05,34.31,15.78,25.53,5.09,178.38,7.27,178.44,96.56,0.0,29.56
1983,5,21,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.84,5.51,33.36,16.96,24.35,4.28,114.62,5.55,117.44,95.95,0.0,36.5
1983,5,22,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.64,7.63,26.96,11.37,21.26,6.93,250.81,8.53,267.12,96.1,36.28,50.62
1983,5,23,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,16.32,5.57,23.67,10.26,17.93,5.36,264.25,7.14,263.56,96.85,1.94,53.81
1983,5,24,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.92,4.3,28.3,9.73,20.32,2.65,245.12,3.78,247.81,96.96,0.0,42.44
1983,5,25,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.67,6.69,27.89,11.06,20.93,3.45,139.31,4.56,141.25,96.84,0.0,49.06
1983,5,26,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.93,6.85,26.25,11.4,21.05,3.79,95.88,5.19,97.31,96.91,0.0,49.0
1983,5,27,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.94,9.88,27.6,12.73,21.73,4.81,76.75,6.02,78.0,96.71,0.01,56.25
1983,5,28,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.44,8.36,26.58,13.4,21.21,6.16,83.5,7.76,127.38,96.81,0.03,52.44
1983,5,29,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.72,4.06,30.23,10.86,23.66,2.26,226.19,3.82,238.12,96.84,0.0,38.94
1983,5,30,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.54,8.26,33.04,13.06,24.57,3.57,237.88,4.74,239.75,96.65,0.12,43.81
1983,5,31,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.24,9.64,32.44,17.33,26.44,3.38,125.88,4.62,124.38,96.84,0.01,43.19
1983,6,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.01,9.33,33.02,16.3,26.05,2.83,127.88,3.73,130.75,96.94,0.0,43.81
1983,6,2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.11,8.14,32.69,17.37,25.44,3.91,105.44,5.12,106.38,97.15,0.0,40.0
1983,6,3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.44,7.24,32.29,17.12,26.06,3.62,98.69,5.05,97.5,97.27,0.0,36.12
1983,6,4,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.22,5.25,33.14,18.23,26.37,2.72,142.62,3.63,140.25,97.29,0.0,31.94
1983,6,5,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.98,6.37,32.76,17.13,26.5,3.15,153.94,4.27,137.19,97.13,0.0,33.88
1983,6,6,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.25,7.58,33.39,17.61,27.04,2.77,181.19,3.5,167.0,96.98,0.0,35.5
1983,6,7,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,27.35,9.05,36.79,18.45,29.09,2.66,173.44,3.9,177.25,96.83,0.0,35.5
1983,6,8,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.36,9.05,31.69,17.43,26.15,5.54,38.12,7.48,37.12,97.27,0.0,40.75
1983,6,9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.04,7.78,30.38,13.98,24.73,3.6,49.25,5.09,47.5,97.54,0.0,46.62
1983,6,10,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.4,5.49,32.58,13.4,25.7,2.09,148.5,2.66,151.5,97.31,0.0,37.31
1983,6,11,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,27.62,8.66,37.61,19.8,29.01,3.35,252.62,3.98,255.75,96.84,1.21,34.44
1983,6,12,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,28.8,13.42,37.54,21.75,30.09,5.46,233.5,7.2,231.81,96.55,0.37,41.81
1983,6,13,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,26.66,12.2,34.73,19.02,29.16,2.7,30.56,3.56,26.62,96.71,0.0,45.06
1983,6,14,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.35,10.28,27.62,17.24,23.36,5.94,323.75,7.66,323.44,96.88,2.64,48.81
1983,6,15,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.53,8.75,30.69,15.01,24.7,5.62,342.44,7.4,342.38,97.26,0.0,46.44
1983,6,16,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.4,5.74,31.65,13.81,24.21,5.7,329.62,7.77,329.56,97.12,0.0,37.88
1983,6,17,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.19,7.98,30.16,13.54,24.95,3.44,177.0,4.59,178.81,97.04,0.0,43.38
1983,6,18,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.92,10.79,34.68,16.28,27.43,3.74,163.38,4.87,166.75,96.6,0.16,49.12
1983,6,19,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.72,10.8,30.58,15.94,25.25,5.94,54.88,6.96,54.38,96.59,0.0,50.38
1983,6,20,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.51,11.24,32.11,16.0,25.92,3.43,68.81,4.31,67.69,96.66,1.94,50.56
1983,6,21,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.54,15.6,25.19,18.91,22.98,4.15,43.88,5.32,42.94,96.99,7.08,69.25
1983,6,22,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.42,12.48,30.0,16.3,26.03,3.12,72.5,4.2,70.5,96.99,3.18,54.88
1983,6,23,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.63,13.15,30.44,16.23,24.54,1.93,200.94,2.89,203.5,96.86,17.4,54.56
1983,6,24,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.49,9.65,31.22,18.17,25.41,3.42,147.06,4.63,147.19,96.95,2.53,42.69
1983,6,25,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.58,12.05,32.48,17.17,26.14,4.44,70.44,5.98,70.38,97.09,0.0,48.5
1983,6,26,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.44,12.8,34.19,17.41,27.05,3.84,88.88,5.1,89.44,97.01,0.01,50.12
1983,6,27,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,26.7,15.52,37.11,18.0,28.34,4.16,109.06,5.71,111.75,96.44,0.0,57.44
1983,6,28,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.76,14.37,32.18,18.48,26.39,7.1,292.62,8.67,291.75,96.41,3.55,54.88
1983,6,29,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.44,11.0,30.28,17.33,25.78,4.96,259.62,6.37,258.62,96.81,0.0,49.06
1983,6,30,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.47,11.15,34.26,16.5,27.86,2.2,203.44,3.08,208.06,96.92,0.0,44.44
1983,7,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,27.65,13.81,36.77,19.55,29.55,2.1,169.69,2.8,174.38,96.98,0.13,46.06
1983,7,2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,27.12,11.41,35.11,19.62,29.4,3.27,34.12,4.66,32.0,97.04,0.0,41.81
1983,7,3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.23,9.63,33.32,18.14,27.26,2.15,98.81,2.85,95.56,96.97,0.0,40.75
1983,7,4,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,26.25,11.12,35.06,19.14,27.69,2.88,188.12,3.95,191.19,96.86,0.15,41.94
1983,7,5,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.95,12.87,31.83,21.02,26.64,2.76,177.44,3.54,177.81,97.05,0.01,46.56
1983,7,6,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,28.32,12.46,37.26,20.08,30.0,3.85,170.38,5.49,171.94,96.95,0.01,43.56
1983,7,7,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,29.86,11.52,40.4,20.72,30.98,3.61,180.5,4.95,181.81,96.66,0.0,38.81
1983,7,8,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,27.65,12.62,34.8,20.58,30.02,4.61,55.12,5.89,53.69,96.68,0.0,42.81
1983,7,9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,28.0,10.66,37.06,19.77,30.94,2.62,58.31,3.89,52.44,96.75,0.0,37.88
1983,7,10,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,26.98,12.55,35.02,18.96,29.69,3.06,71.94,4.09,69.69,96.88,0.0,45.38
1983,7,11,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,27.62,12.07,35.37,20.45,30.38,2.71,86.31,3.59,85.0,96.89,0.0,42.06
1983,7,12,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,29.3,12.22,36.76,22.61,31.36,2.25,165.06,2.75,167.62,96.82,0.0,37.38
1983,7,13,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,28.43,10.43,35.88,21.31,30.89,3.39,35.31,4.97,33.44,96.86,0.0,36.06
1983,7,14,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,28.79,10.19,36.64,20.4,30.9,3.15,201.81,4.4,200.12,96.73,0.0,35.12
1983,7,15,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,28.87,11.44,35.65,21.96,31.15,2.62,121.31,3.71,147.12,96.57,1.58,36.19
1983,7,16,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,26.35,10.85,32.57,19.55,29.32,3.7,63.0,5.04,60.38,96.84,0.0,41.94
1983,7,17,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,27.37,10.44,35.27,19.97,30.29,2.21,161.81,2.81,164.25,97.04,0.0,38.12
1983,7,18,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,27.08,12.36,35.51,19.2,30.2,2.32,118.88,3.12,118.5,97.22,0.0,45.44
1983,7,19,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,27.98,9.5,35.7,21.15,29.98,3.05,126.81,4.03,125.56,97.32,0.0,35.69
1983,7,20,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,28.25,9.79,36.15,20.15,30.5,3.28,121.25,4.66,120.44,97.23,0.0,35.0
1983,7,21,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,30.6,7.47,39.59,21.69,32.59,2.62,153.06,3.86,152.25,97.03,0.0,27.75
1983,7,22,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,31.9,7.22,40.63,22.97,33.15,2.99,179.19,4.06,163.94,96.97,0.0,24.44
1983,7,23,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,33.5,5.05,41.65,26.08,34.62,2.74,192.44,3.95,191.31,96.86,0.0,19.31
1983,7,24,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,33.05,4.82,41.3,25.93,34.33,3.61,195.12,5.19,194.38,96.8,0.0,19.5
1983,7,25,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,31.97,5.32,40.5,23.83,33.04,4.56,168.88,6.3,168.5,96.77,0.0,22.06
1983,7,26,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,31.61,3.79,39.54,25.23,31.98,3.46,144.25,4.51,142.12,96.9,0.0,19.62
1983,7,27,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,31.48,3.18,39.56,23.74,31.83,2.88,171.62,3.61,169.94,97.06,0.0,19.62
1983,7,28,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,32.13,6.06,40.01,25.44,32.98,2.52,149.69,3.32,136.12,97.18,0.0,22.38
1983,7,29,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,32.62,7.2,40.31,25.84,33.98,2.71,185.75,3.55,184.5,97.07,0.0,23.0
1983,7,30,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,33.53,4.62,41.51,24.96,35.31,2.05,212.19,2.82,208.44,96.79,0.0,18.69
1983,7,31,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,32.73,6.8,42.26,24.07,35.04,3.39,86.81,4.21,85.0,96.69,0.0,24.44
1983,8,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,29.56,15.51,38.26,21.51,32.44,3.52,143.25,4.17,145.19,96.73,0.0,49.62
1983,8,2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,30.3,16.21,39.18,22.36,33.05,3.02,152.19,3.75,153.75,96.69,0.12,49.06
1983,8,3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,31.07,13.91,38.82,24.32,33.73,3.11,114.75,3.79,112.94,96.85,0.03,40.31
1983,8,4,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,28.39,14.37,34.63,22.77,31.51,3.9,68.56,4.84,66.88,97.08,2.03,44.62
1983,8,5,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,28.03,15.86,35.23,21.68,30.63,2.5,154.44,3.18,158.75,96.86,3.7,50.0
1983,8,6,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,27.9,16.33,34.64,21.87,30.55,2.95,53.06,4.1,49.75,96.77,1.77,52.31
1983,8,7,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,27.12,12.62,34.29,20.25,29.48,2.85,109.0,3.8,109.56,96.83,0.08,43.62
1983,8,8,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,27.17,15.98,35.0,20.69,28.92,3.61,135.94,4.79,136.44,96.86,0.01,54.31
1983,8,9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,28.68,17.67,37.01,20.99,30.65,3.48,95.88,4.7,97.44,96.84,0.0,56.38
1983,8,10,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,28.65,17.37,35.8,22.44,30.74,5.45,55.81,6.66,55.06,96.83,0.95,53.94
1983,8,11,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,29.23,15.68,36.77,22.42,32.28,2.27,92.25,3.2,96.75,96.62,0.11,47.5
1983,8,12,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,28.1,11.27,35.72,21.15,31.12,1.7,111.12,2.55,116.0,96.57,0.03,38.56
1983,8,13,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,27.26,10.3,34.92,19.58,30.44,3.24,181.56,4.74,193.0,96.79,0.0,39.38
1983,8,14,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,26.75,8.51,35.05,18.39,28.97,3.57,175.44,5.05,218.88,97.01,0.0,36.12
1983,8,15,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,26.98,8.13,35.48,19.05,29.3,3.15,170.56,4.45,183.56,97.26,0.0,34.75
1983,8,16,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,27.38,13.92,36.07,20.18,30.1,3.29,163.56,3.86,167.19,97.17,0.0,49.31
1983,8,17,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,28.15,13.4,37.0,19.95,30.24,3.41,194.06,4.55,196.0,96.87,0.0,47.56
1983,8,18,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,28.58,12.37,37.56,21.05,31.72,3.34,119.44,4.47,123.62,96.8,0.0,41.56
1983,8,19,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,26.8,15.75,34.44,20.08,29.58,3.48,125.25,4.48,126.81,96.94,1.26,54.81
1983,8,20,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,27.93,16.45,36.13,21.14,30.44,2.85,138.0,3.54,138.38,96.91,1.37,53.81
1983,8,21,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,27.07,18.1,33.17,21.44,29.48,3.48,72.0,4.49,70.19,96.96,4.65,60.5
1983,8,22,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,26.01,17.5,31.97,20.47,28.73,3.18,104.0,3.86,103.12,97.0,0.98,62.56
1983,8,23,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.48,15.25,32.4,19.74,27.41,3.98,127.31,5.05,128.44,96.9,0.56,59.25
1983,8,24,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,27.17,15.45,36.23,19.89,29.31,2.45,117.5,3.54,122.44,96.64,0.13,57.38
1983,8,25,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.8,14.75,31.73,20.3,27.9,4.42,64.81,5.77,64.44,96.74,0.54,53.25
1983,8,26,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,26.5,15.27,34.04,19.4,29.15,3.52,83.06,4.73,82.94,96.81,0.1,54.62
1983,8,27,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,26.17,14.61,33.47,20.15,27.72,4.02,93.81,5.3,94.38,96.92,0.32,52.88
1983,8,28,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,26.58,16.3,34.82,19.23,28.32,4.28,95.62,5.68,96.5,96.82,0.1,57.62
1983,8,29,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,28.76,14.89,39.59,20.9,29.85,3.61,93.94,5.31,95.44,96.61,0.0,49.94
1983,8,30,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,31.01,9.3,40.26,24.55,30.11,3.11,220.0,4.85,220.06,96.59,0.0,29.75
1983,8,31,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,28.76,14.62,36.98,21.59,30.26,3.68,51.31,4.91,51.0,96.65,0.0,45.31
1983,9,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,27.51,12.42,35.51,20.92,29.26,3.66,90.94,4.87,91.81,96.69,0.0,44.62
1983,9,2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,26.73,15.31,33.51,21.48,29.09,4.12,36.75,5.45,35.62,96.86,0.0,53.06
1983,9,3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,26.31,13.17,34.42,19.02,29.43,2.63,185.81,4.05,197.5,97.11,0.01,49.19
1983,9,4,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.14,12.16,32.91,17.97,27.57,4.43,270.94,5.55,299.25,97.2,0.0,48.62
1983,9,5,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.86,9.7,30.42,16.16,24.77,5.88,129.0,7.69,128.69,97.33,0.0,48.0
1983,9,6,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.69,11.44,31.71,16.41,25.57,4.82,134.12,6.62,133.12,97.32,0.0,51.38
1983,9,7,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.75,10.62,32.33,17.08,27.36,1.34,209.94,1.65,209.94,97.02,0.0,45.38
1983,9,8,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.58,10.71,33.55,18.21,27.96,2.27,217.81,3.23,221.19,96.85,0.0,43.44
1983,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,26.02,10.92,34.37,19.23,27.64,3.36,188.5,4.57,190.0,96.83,0.0,44.0
1983,9,10,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,26.09,14.51,35.3,18.9,27.84,3.24,161.44,4.23,163.62,96.7,0.0,58.19
1983,9,11,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,28.94,11.86,38.86,19.79,30.12,2.29,212.06,3.04,213.56,96.47,0.13,44.06
1983,9,12,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,27.03,12.47,32.89,20.8,28.3,4.94,41.31,6.12,41.31,96.72,0.04,42.25
1983,9,13,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.66,10.73,30.41,18.32,25.74,4.81,55.19,6.05,54.75,97.23,0.31,46.19
1983,9,14,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.15,11.48,31.83,17.54,26.23,3.53,82.56,4.9,82.0,97.41,0.31,47.62
1983,9,15,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,27.1,13.23,37.06,18.43,28.27,2.24,200.5,2.8,204.06,97.04,0.34,48.06
1983,9,16,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,29.2,9.95,38.37,22.28,29.2,4.21,242.5,6.03,243.25,96.68,0.08,34.44
1983,9,17,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,29.94,6.67,39.83,22.99,30.18,7.7,267.94,10.59,267.94,96.32,0.06,30.31
1983,9,18,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.8,8.97,29.65,17.61,24.71,5.61,22.75,7.09,36.81,96.97,0.01,46.69
1983,9,19,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.11,6.9,28.64,14.51,22.96,3.7,104.0,5.21,102.94,97.22,0.0,46.62
1983,9,20,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.37,8.18,30.68,14.58,24.19,3.01,152.69,4.32,151.12,97.28,0.0,46.06
1983,9,21,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.69,10.8,31.21,16.68,25.43,3.43,123.62,4.76,122.19,97.26,0.0,47.5
1983,9,22,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.63,8.73,31.45,17.37,25.66,2.15,175.75,3.0,186.38,97.34,0.0,43.12
1983,9,23,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.22,9.08,32.52,18.05,25.51,2.74,195.88,3.71,197.38,97.48,0.0,41.94
1983,9,24,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.69,11.08,31.43,17.69,25.08,2.53,186.62,3.4,187.5,97.74,0.0,51.06
1983,9,25,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.98,9.4,33.48,17.68,26.78,2.46,146.38,3.84,160.12,97.52,0.0,43.31
1983,9,26,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.39,9.11,31.15,16.11,24.96,5.08,224.62,6.98,238.69,97.11,0.05,46.0
1983,9,27,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.08,6.98,25.1,14.1,21.12,5.76,192.06,7.19,191.31,96.81,0.07,48.06
1983,9,28,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.15,7.35,26.48,14.3,21.17,3.29,235.88,4.59,236.0,96.73,0.59,47.38
1983,9,29,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.06,5.93,30.3,15.47,23.16,2.19,237.06,3.29,239.38,96.79,0.0,38.88
1983,9,30,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.05,5.73,32.8,17.05,24.24,3.66,215.75,5.06,216.69,96.88,1.07,34.19
1983,10,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.72,12.37,26.65,15.55,21.61,2.57,118.56,3.77,117.69,97.21,1.26,62.5
1983,10,2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.48,12.37,26.48,14.43,21.6,3.59,291.69,5.52,291.12,97.38,1.3,62.81
1983,10,3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.34,15.34,23.23,15.8,19.84,4.52,114.62,6.23,115.19,97.58,14.58,78.75
1983,10,4,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.05,16.48,21.86,17.19,19.39,4.09,76.81,5.59,77.81,97.68,3.84,85.62
1983,10,5,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.7,17.08,25.98,16.97,21.55,3.76,82.19,5.45,82.62,97.66,3.79,81.56
